id,item_id,dept_id,cat_id,store_id,state_id,d,demand,date,wm_yr_wk,weekday,wday,month,year,sell_price,sales_revenue
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1429,94,2014-12-27,11448,Saturday,1,12,2014,1.68,157.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1430,68,2014-12-28,11448,Sunday,2,12,2014,1.68,114.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1431,69,2014-12-29,11448,Monday,3,12,2014,1.68,115.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1432,70,2014-12-30,11448,Tuesday,4,12,2014,1.68,117.6
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1433,95,2014-12-31,11448,Wednesday,5,12,2014,1.68,159.6
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1434,59,2015-01-01,11448,Thursday,6,1,2015,1.68,99.11999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1435,90,2015-01-02,11448,Friday,7,1,2015,1.68,151.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1436,103,2015-01-03,11449,Saturday,1,1,2015,1.68,173.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1437,82,2015-01-04,11449,Sunday,2,1,2015,1.68,137.76
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1438,80,2015-01-05,11449,Monday,3,1,2015,1.68,134.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1439,63,2015-01-06,11449,Tuesday,4,1,2015,1.68,105.83999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1440,51,2015-01-07,11449,Wednesday,5,1,2015,1.68,85.67999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1441,59,2015-01-08,11449,Thursday,6,1,2015,1.68,99.11999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1442,56,2015-01-09,11449,Friday,7,1,2015,1.68,94.08
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1443,65,2015-01-10,11450,Saturday,1,1,2015,1.68,109.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1444,73,2015-01-11,11450,Sunday,2,1,2015,1.68,122.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1445,55,2015-01-12,11450,Monday,3,1,2015,1.68,92.39999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1446,60,2015-01-13,11450,Tuesday,4,1,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1447,60,2015-01-14,11450,Wednesday,5,1,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1448,63,2015-01-15,11450,Thursday,6,1,2015,1.68,105.83999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1449,80,2015-01-16,11450,Friday,7,1,2015,1.68,134.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1450,100,2015-01-17,11451,Saturday,1,1,2015,1.68,168.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1451,104,2015-01-18,11451,Sunday,2,1,2015,1.68,174.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1452,60,2015-01-19,11451,Monday,3,1,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1453,67,2015-01-20,11451,Tuesday,4,1,2015,1.68,112.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1454,58,2015-01-21,11451,Wednesday,5,1,2015,1.68,97.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1455,50,2015-01-22,11451,Thursday,6,1,2015,1.68,84.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1456,68,2015-01-23,11451,Friday,7,1,2015,1.68,114.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1457,103,2015-01-24,11452,Saturday,1,1,2015,1.68,173.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1458,108,2015-01-25,11452,Sunday,2,1,2015,1.68,181.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1459,61,2015-01-26,11452,Monday,3,1,2015,1.68,102.47999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1460,72,2015-01-27,11452,Tuesday,4,1,2015,1.68,120.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1461,57,2015-01-28,11452,Wednesday,5,1,2015,1.68,95.75999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1462,68,2015-01-29,11452,Thursday,6,1,2015,1.68,114.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1463,84,2015-01-30,11452,Friday,7,1,2015,1.68,141.12
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1464,109,2015-01-31,11501,Saturday,1,1,2015,1.68,183.12
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1465,96,2015-02-01,11501,Sunday,2,2,2015,1.68,161.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1466,65,2015-02-02,11501,Monday,3,2,2015,1.68,109.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1467,76,2015-02-03,11501,Tuesday,4,2,2015,1.68,127.67999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1468,97,2015-02-04,11501,Wednesday,5,2,2015,1.68,162.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1469,77,2015-02-05,11501,Thursday,6,2,2015,1.68,129.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1470,116,2015-02-06,11501,Friday,7,2,2015,1.68,194.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1471,124,2015-02-07,11502,Saturday,1,2,2015,1.68,208.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1472,119,2015-02-08,11502,Sunday,2,2,2015,1.68,199.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1473,97,2015-02-09,11502,Monday,3,2,2015,1.68,162.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1474,80,2015-02-10,11502,Tuesday,4,2,2015,1.68,134.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1475,85,2015-02-11,11502,Wednesday,5,2,2015,1.68,142.79999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1476,98,2015-02-12,11502,Thursday,6,2,2015,1.68,164.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1477,121,2015-02-13,11502,Friday,7,2,2015,1.68,203.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1478,125,2015-02-14,11503,Saturday,1,2,2015,1.68,210.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1479,118,2015-02-15,11503,Sunday,2,2,2015,1.68,198.23999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1480,74,2015-02-16,11503,Monday,3,2,2015,1.68,124.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1481,66,2015-02-17,11503,Tuesday,4,2,2015,1.68,110.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1482,77,2015-02-18,11503,Wednesday,5,2,2015,1.68,129.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1483,79,2015-02-19,11503,Thursday,6,2,2015,1.68,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1484,82,2015-02-20,11503,Friday,7,2,2015,1.68,137.76
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1485,129,2015-02-21,11504,Saturday,1,2,2015,1.68,216.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1486,119,2015-02-22,11504,Sunday,2,2,2015,1.68,199.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1487,59,2015-02-23,11504,Monday,3,2,2015,1.68,99.11999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1488,77,2015-02-24,11504,Tuesday,4,2,2015,1.68,129.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1489,70,2015-02-25,11504,Wednesday,5,2,2015,1.68,117.6
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1490,69,2015-02-26,11504,Thursday,6,2,2015,1.68,115.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1491,68,2015-02-27,11504,Friday,7,2,2015,1.68,114.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1492,100,2015-02-28,11505,Saturday,1,2,2015,1.68,168.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1493,115,2015-03-01,11505,Sunday,2,3,2015,1.68,193.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1494,59,2015-03-02,11505,Monday,3,3,2015,1.68,99.11999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1495,89,2015-03-03,11505,Tuesday,4,3,2015,1.68,149.51999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1496,79,2015-03-04,11505,Wednesday,5,3,2015,1.68,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1497,67,2015-03-05,11505,Thursday,6,3,2015,1.68,112.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1498,59,2015-03-06,11505,Friday,7,3,2015,1.68,99.11999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1499,103,2015-03-07,11506,Saturday,1,3,2015,1.68,173.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1500,74,2015-03-08,11506,Sunday,2,3,2015,1.68,124.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1501,82,2015-03-09,11506,Monday,3,3,2015,1.68,137.76
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1502,65,2015-03-10,11506,Tuesday,4,3,2015,1.68,109.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1503,70,2015-03-11,11506,Wednesday,5,3,2015,1.68,117.6
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1504,79,2015-03-12,11506,Thursday,6,3,2015,1.68,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1505,81,2015-03-13,11506,Friday,7,3,2015,1.68,136.07999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1506,111,2015-03-14,11507,Saturday,1,3,2015,1.68,186.48
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1507,119,2015-03-15,11507,Sunday,2,3,2015,1.68,199.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1508,76,2015-03-16,11507,Monday,3,3,2015,1.68,127.67999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1509,83,2015-03-17,11507,Tuesday,4,3,2015,1.68,139.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1510,69,2015-03-18,11507,Wednesday,5,3,2015,1.68,115.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1511,71,2015-03-19,11507,Thursday,6,3,2015,1.68,119.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1512,106,2015-03-20,11507,Friday,7,3,2015,1.68,178.07999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1513,86,2015-03-21,11508,Saturday,1,3,2015,1.68,144.48
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1514,91,2015-03-22,11508,Sunday,2,3,2015,1.68,152.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1515,74,2015-03-23,11508,Monday,3,3,2015,1.68,124.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1516,1,2015-03-24,11508,Tuesday,4,3,2015,1.68,1.68
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1517,112,2015-03-25,11508,Wednesday,5,3,2015,1.68,188.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1518,60,2015-03-26,11508,Thursday,6,3,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1519,60,2015-03-27,11508,Friday,7,3,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1520,125,2015-03-28,11509,Saturday,1,3,2015,1.68,210.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1521,96,2015-03-29,11509,Sunday,2,3,2015,1.68,161.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1522,71,2015-03-30,11509,Monday,3,3,2015,1.68,119.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1523,55,2015-03-31,11509,Tuesday,4,3,2015,1.68,92.39999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1524,91,2015-04-01,11509,Wednesday,5,4,2015,1.68,152.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1525,78,2015-04-02,11509,Thursday,6,4,2015,1.68,131.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1526,126,2015-04-03,11509,Friday,7,4,2015,1.68,211.67999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1527,111,2015-04-04,11510,Saturday,1,4,2015,1.68,186.48
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1528,113,2015-04-05,11510,Sunday,2,4,2015,1.68,189.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1529,75,2015-04-06,11510,Monday,3,4,2015,1.68,126.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1530,69,2015-04-07,11510,Tuesday,4,4,2015,1.68,115.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1531,87,2015-04-08,11510,Wednesday,5,4,2015,1.68,146.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1532,62,2015-04-09,11510,Thursday,6,4,2015,1.68,104.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1533,73,2015-04-10,11510,Friday,7,4,2015,1.68,122.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1534,88,2015-04-11,11511,Saturday,1,4,2015,1.68,147.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1535,111,2015-04-12,11511,Sunday,2,4,2015,1.68,186.48
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1536,78,2015-04-13,11511,Monday,3,4,2015,1.68,131.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1537,67,2015-04-14,11511,Tuesday,4,4,2015,1.68,112.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1538,65,2015-04-15,11511,Wednesday,5,4,2015,1.68,109.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1539,54,2015-04-16,11511,Thursday,6,4,2015,1.68,90.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1540,64,2015-04-17,11511,Friday,7,4,2015,1.68,107.52
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1541,106,2015-04-18,11512,Saturday,1,4,2015,1.68,178.07999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1542,112,2015-04-19,11512,Sunday,2,4,2015,1.68,188.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1543,75,2015-04-20,11512,Monday,3,4,2015,1.68,126.0
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1544,67,2015-04-21,11512,Tuesday,4,4,2015,1.68,112.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1545,77,2015-04-22,11512,Wednesday,5,4,2015,1.68,129.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1546,68,2015-04-23,11512,Thursday,6,4,2015,1.68,114.24
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1547,93,2015-04-24,11512,Friday,7,4,2015,1.68,156.23999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1548,108,2015-04-25,11513,Saturday,1,4,2015,1.68,181.44
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1549,103,2015-04-26,11513,Sunday,2,4,2015,1.68,173.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1550,63,2015-04-27,11513,Monday,3,4,2015,1.68,105.83999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1551,69,2015-04-28,11513,Tuesday,4,4,2015,1.68,115.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1552,63,2015-04-29,11513,Wednesday,5,4,2015,1.68,105.83999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1553,67,2015-04-30,11513,Thursday,6,4,2015,1.68,112.56
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1554,63,2015-05-01,11513,Friday,7,5,2015,1.68,105.83999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1555,87,2015-05-02,11514,Saturday,1,5,2015,1.68,146.16
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1556,80,2015-05-03,11514,Sunday,2,5,2015,1.68,134.4
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1557,49,2015-05-04,11514,Monday,3,5,2015,1.68,82.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1558,44,2015-05-05,11514,Tuesday,4,5,2015,1.68,73.92
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1559,73,2015-05-06,11514,Wednesday,5,5,2015,1.68,122.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1560,78,2015-05-07,11514,Thursday,6,5,2015,1.68,131.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1561,90,2015-05-08,11514,Friday,7,5,2015,1.68,151.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1562,143,2015-05-09,11515,Saturday,1,5,2015,1.68,240.23999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1563,140,2015-05-10,11515,Sunday,2,5,2015,1.68,235.2
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1564,77,2015-05-11,11515,Monday,3,5,2015,1.68,129.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1565,64,2015-05-12,11515,Tuesday,4,5,2015,1.68,107.52
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1566,66,2015-05-13,11515,Wednesday,5,5,2015,1.68,110.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1567,79,2015-05-14,11515,Thursday,6,5,2015,1.68,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1568,71,2015-05-15,11515,Friday,7,5,2015,1.68,119.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1569,114,2015-05-16,11516,Saturday,1,5,2015,1.68,191.51999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1570,74,2015-05-17,11516,Sunday,2,5,2015,1.68,124.32
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1571,64,2015-05-18,11516,Monday,3,5,2015,1.68,107.52
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1572,64,2015-05-19,11516,Tuesday,4,5,2015,1.68,107.52
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1573,71,2015-05-20,11516,Wednesday,5,5,2015,1.68,119.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1574,73,2015-05-21,11516,Thursday,6,5,2015,1.68,122.64
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1575,102,2015-05-22,11516,Friday,7,5,2015,1.68,171.35999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1576,121,2015-05-23,11517,Saturday,1,5,2015,1.68,203.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1577,120,2015-05-24,11517,Sunday,2,5,2015,1.68,201.6
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1578,88,2015-05-25,11517,Monday,3,5,2015,1.68,147.84
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1579,76,2015-05-26,11517,Tuesday,4,5,2015,1.68,127.67999999999999
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1580,78,2015-05-27,11517,Wednesday,5,5,2015,1.68,131.04
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1581,79,2015-05-28,11517,Thursday,6,5,2015,1.68,132.72
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1582,81,2015-05-29,11517,Friday,7,5,2015,1.68,136.07999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1583,96,2015-05-30,11518,Saturday,1,5,2015,1.68,161.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1584,89,2015-05-31,11518,Sunday,2,5,2015,1.68,149.51999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1585,89,2015-06-01,11518,Monday,3,6,2015,1.68,149.51999999999998
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1586,60,2015-06-02,11518,Tuesday,4,6,2015,1.68,100.8
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1587,96,2015-06-03,11518,Wednesday,5,6,2015,1.68,161.28
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1588,97,2015-06-04,11518,Thursday,6,6,2015,1.68,162.96
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1589,91,2015-06-05,11518,Friday,7,6,2015,1.68,152.88
FOODS_3_586_TX_2_evaluation,FOODS_3_586,FOODS_3,FOODS,TX_2,TX,d_1590,118,2015-06-06,11519,Saturday,1,6,2015,1.68,198.23999999999998
